sample_num,"Permeability, nD","Porosity, fraction",r100,r99,r98,r97,r96,r95,r94,r93,r92,r91,r90,r89,r88,r87,r86,r85,r84,r83,r82,r81,r80,r79,r78,r77,r76,r75,r74,r73,r72,r71,r70,r69,r68,r67,r66,r65,r64,r63,r62,r61,r60,r59,r58,r57,r56,r55,r54,r53,r52,r51,r50,r49,r48,r47,r46,r45,r44,r43,r42,r41,r40,r39,r38,r37,r36,r35,r34,r33,r32,r31,r30,r29,r28,r27,r26,r25,r24,r23,r22,r21,r20,r19,r18,r17,r16,r15,r14,r13,r12,r11,r10,r9,r8,r7,r6,r5,r4,r3,r2,r1
53,56900000,0.109,2.1772827,29.06786375,37.35636306,53.38458054,69.1628137,82.98429447,95.425699,109.020112,128.3488771,143.8638877,158.2648891,171.7356793,186.2962725,202.9420508,223.1672237,239.9684862,255.6607257,272.6748225,289.4356179,304.3179315,319.2002451,336.1321087,353.885337,370.8747754,386.7475253,402.6202751,420.2246735,438.4516514,456.6786294,475.5489194,495.1258305,514.7027416,535.482166,560.5929969,585.7038279,611.6998416,638.5750227,665.4502038,694.9362487,725.1334657,755.3306827,789.267301,827.227851,866.0888954,914.8921974,963.6954993,1018.580513,1086.218406,1159.069599,1248.232635,1335.182289,1421.394229,1550.539147,1681.398523,1793.254777,1908.317543,2026.008087,2164.127312,2311.217115,2462.434431,2614.184038,2777.189547,2946.979155,3116.768764,3256.219363,3392.6533,3529.087238,3666.855235,3808.778568,3950.701902,4092.625235,4267.155873,4483.151378,4699.146883,4933.160942,5228.49967,5523.838397,5974.415349,6652.081021,7898.284728,9122.355963,10158.70243,11125.78802,12054.3257,13345.73708,15037.34802,17211.55585,18970.29951,22152.05573,26866.25311,30811.21447,33646.74214,36480.55449,42970.27127,49709.67322,58896.52492,67454.22857,70646.75976,73839.29096,77031.82215
127,95300000,0.2348,3.346488228,4.13796198,5.060478547,7.866276215,12.42596567,18.72011881,34.66666201,49.96035526,68.89012751,94.21761047,120.4572355,147.8291528,182.3483614,223.0231711,246.8175936,295.6387075,338.2187837,376.7481919,414.9024042,455.5388447,496.1752852,531.5970159,555.8646189,583.6138267,623.6167847,663.6197427,701.080054,736.5342652,771.9884764,807.4426876,839.8614314,864.6127235,889.3640156,914.1153077,938.8665998,963.617892,988.3691841,1028.353921,1088.723175,1172.898983,1262.505799,1346.636168,1418.755456,1493.136518,1575.738757,1658.340996,1743.37319,1836.49543,1929.61767,2022.73991,2117.883226,2228.293157,2338.703088,2447.461602,2556.112568,2733.543477,2923.925275,3090.145721,3251.22687,3582.401516,3977.386016,4382.081028,4641.425838,4784.447784,4927.469731,5070.491678,5224.8408,5397.217651,5569.594503,5741.971354,5914.348205,6104.069184,6321.499477,6538.929769,6756.360062,6973.790354,7191.220646,7408.650939,7626.081231,7843.511524,8060.941816,8278.372109,8498.369806,8730.614393,8962.85898,9195.103567,9427.348155,9659.592742,9891.837329,10124.08192,10944.60029,12716.07961,14014.75353,15244.40742,16429.11781,21550.50826,32270.10877,48771.19305,81202.40396,134801.0323
191,81460000,0.2216,55.34633222,75.2695419,105.2552365,125.3797034,153.8200815,167.7488499,187.6151907,207.431626,223.0604605,236.609009,264.3742157,278.7725013,295.8413402,315.7454914,327.4802799,337.9368712,357.3318624,389.0066364,406.4451807,427.3535194,451.3970848,475.3102095,499.11057,509.5487422,528.4100729,581.0200884,618.2159396,650.6002924,673.2802006,697.6370164,738.9995875,794.8645109,813.5237853,881.4760644,926.2340649,969.8708727,1013.996245,1087.855259,1151.90211,1189.023044,1249.051704,1342.932406,1470.299328,1499.864339,1589.07056,1701.276461,1881.565179,1946.733461,2021.570925,2123.317024,2234.449378,2350.390681,2483.636386,2597.915469,2682.427168,2785.175995,2944.133598,3234.743098,3380.018506,3553.484657,3758.097654,4067.377307,4328.294039,4600.70476,4933.53189,5084.421342,5309.950211,5886.446412,6384.624632,6755.662801,6980.230216,7313.639068,7670.921339,8023.67455,8286.290927,8488.012752,8878.563566,9547.25463,10722.28981,11087.20221,11254.05459,11480.76474,11925.02031,12620.16196,13506.32109,14402.87408,15305.53611,16364.07861,17560.69026,18901.15098,20128.13478,21210.7802,21919.04622,23980.77107,26855.93363,29650.33323,32599.73117,36590.73847,41567.40693,44931.83115
187,181450000,0.156,62.69731228,69.71347055,77.81208044,97.96386936,116.5379933,136.533941,154.6783239,165.4413769,180.3956566,196.3651362,212.8379956,228.8041044,243.5025143,258.5342565,274.3647315,295.0097951,317.9188653,331.7243348,346.0052445,360.7557854,381.2004568,405.5786179,427.7298301,448.8050039,470.0875249,491.4352504,518.2732088,546.0932175,579.4289562,613.4456442,663.6526488,714.3361151,769.4752262,810.9238931,849.2931661,897.9904906,947.7929177,1022.587918,1099.905978,1130.955736,1165.975994,1246.611048,1341.909727,1448.667641,1550.325103,1658.76005,1794.82852,1905.479849,1971.070168,2074.906062,2212.55927,2358.638663,2513.155495,2684.713344,2803.678968,2903.803396,3021.191555,3142.20826,3259.660788,3376.877578,3531.440453,3693.348417,3906.276851,4120.563421,4342.255932,4605.202019,4925.870488,5184.83435,5552.079915,6089.419477,6598.853933,7103.482164,7613.930203,8174.982088,8872.318373,9688.034226,10520.61346,10759.05423,11109.01476,12077.20447,12802.52519,13314.90137,14382.91048,15577.6243,16417.7463,17272.14373,18229.38359,19209.55359,20277.43361,21459.92048,22919.61533,24805.96425,26880.35381,29273.30479,31758.54356,34017.85016,36853.64001,41417.01607,45854.91241,50024.85584
42,48020000,0.1621,18.10633822,20.39643418,26.04488297,37.95330225,44.85269181,53.01242556,61.80061081,64.76902429,66.44159214,72.88881247,79.49531827,89.60702298,99.84560969,104.8080259,108.9856999,113.1633739,118.2959271,123.4922379,128.6885488,132.5768099,135.5077159,138.438622,141.9583166,162.1088917,182.2594667,202.4100418,217.5843312,224.7803517,231.9763722,239.1723927,246.3684132,253.3088142,257.5851933,261.8615724,266.1379515,270.4143306,279.8934389,289.4847352,299.0760316,309.1649963,320.8677242,332.570452,345.0145548,374.9536909,404.892827,439.0332127,477.631437,531.4627267,619.1895265,716.1807399,859.8406859,1033.483117,1227.689161,1408.922469,1906.910326,2412.000568,2792.678949,3374.850464,4222.702145,4732.305896,5003.09181,5273.877724,5544.663638,5975.428533,6610.333386,7245.238239,7880.143092,8504.011915,8804.34301,9104.674106,9405.005202,9705.336297,10005.66739,10305.99849,10658.10037,11117.71581,11577.33126,12063.33656,12875.23554,13687.13452,14499.03351,15310.93249,15815.01243,16194.74551,16574.47859,17019.15667,17777.24025,18535.32382,19293.4074,20051.49097,20809.57455,21567.65812,22325.7417,24635.93358,27765.82827,33284.9979,40925.71661,51493.82081,75641.27367,111577.764
192,118700000,0.2165,57.16243756,88.56282943,104.9085777,135.5705124,155.0685005,184.3656889,206.9302257,223.5896758,258.3645549,277.2652432,302.4714933,328.8014507,350.5760008,375.8100724,406.1417424,428.5680868,449.9961137,473.5229317,498.1337294,523.7207913,561.4115734,596.3204018,622.2873742,648.2543466,681.0690975,722.0620978,774.3941683,840.0802272,865.2846624,887.0460951,936.4139246,988.4641258,1042.455961,1150.947581,1192.679872,1233.034107,1301.348985,1360.74149,1458.752189,1548.509491,1619.247248,1730.330885,1809.986103,1869.836329,2010.558858,2149.999832,2249.079985,2353.879753,2477.982115,2681.845051,2842.358061,2994.889423,3131.65634,3299.693353,3501.698224,3635.910072,3733.101058,4098.59157,4457.522372,4705.816584,5034.877833,5257.19309,5427.192701,5566.832756,6170.520734,6385.901745,6648.047531,6972.819424,7304.792498,7663.312373,8274.988911,8551.275316,8924.87368,9326.737015,9755.762029,10210.80253,10692.39702,11291.19576,11783.21436,12055.17319,12412.98475,12884.27238,13712.82284,14546.79219,15412.61301,16100.59623,16679.13998,18038.9479,19070.30353,19886.57354,20783.85184,21765.37772,23051.71641,25796.47126,27056.27419,28215.08285,30758.6648,33918.0738,38003.34454,44770.71011
185,5300000,0.1304,62.73300407,64.96127601,81.94051714,92.09369876,107.7471745,119.1600004,131.2470687,144.477374,164.8929588,172.2619127,180.7800822,193.6764395,207.3163797,221.8506232,242.0476361,264.5548256,280.1571721,301.4962018,326.387903,352.0145435,392.4996774,405.6662559,431.4204425,466.8819431,498.9310165,538.4831884,600.0609532,614.1280354,636.2866325,688.2674853,745.2762313,800.365798,840.0413713,884.4426749,950.8844857,1031.671792,1156.087942,1188.666167,1255.55021,1362.446723,1472.997668,1586.919629,1722.176887,1859.940477,1980.030088,2096.636732,2225.865716,2356.927319,2532.579385,2712.591588,2903.221244,3096.347161,3267.55838,3433.904285,3611.672497,3809.791212,4007.909928,4240.485787,4474.147363,4704.189485,4932.905009,5201.676463,5494.313127,5753.414323,5995.857968,6723.974259,6976.048232,7312.721233,7868.006023,8462.191784,8985.749531,9426.41673,9980.220505,10555.13276,11159.86926,11764.60576,12357.28735,12941.48609,13525.68483,14135.40859,14745.39949,15468.69602,16263.58911,17073.04652,17932.31506,18783.78887,19632.05299,20560.39622,21651.65345,22650.39661,23874.5307,25188.13882,26516.65249,28171.31906,30558.45482,32681.77186,35066.394,37617.43838,40351.34557,43190.53997
100,72000000,0.092,62.59357904,84.65262023,95.14033364,105.8767198,116.0845965,128.4542992,157.790447,176.5129207,196.9189393,223.9523557,253.6358354,287.123325,325.4292413,376.5302843,412.1627335,458.063027,504.4835963,549.9302333,598.9334682,648.9950939,699.2396339,752.300839,809.9478982,925.6556814,985.8732924,1041.646034,1098.179217,1172.63387,1273.856692,1363.186084,1450.877738,1544.774994,1637.931153,1733.282815,1832.669247,2087.07692,2186.251487,2282.545178,2368.34888,2476.355119,2610.554554,2753.782859,2940.202505,3085.136203,3218.622869,3299.451462,3380.280054,3462.290575,3546.247045,3630.203514,3721.40254,3812.808894,3992.950254,4207.570112,4355.010145,4480.972897,4597.518682,4700.785,4804.051319,4934.594693,5086.762051,5372.980379,5785.219656,6129.216197,6447.770537,6735.08618,7057.409662,7427.285078,7882.827314,8605.70732,9214.290607,9809.234236,10423.36435,11055.65293,11758.15307,12784.19848,13746.35757,14500.79801,15052.34015,15520.25076,15994.07511,16489.19446,16984.31381,17518.84202,18065.07487,18711.96233,19601.78338,20566.08152,21673.85574,22570.85478,23320.06009,24222.13993,25432.59208,27076.24712,28807.90015,30640.68175,32580.36586,34664.15569,36891.68527,39213.99829
175,833000000,0.298,53.40000526,59.00248997,68.94834275,82.02007446,99.46186994,112.8280348,128.9210271,152.1138857,174.2193258,194.7866278,211.8250533,229.19429,247.9493573,266.6072352,285.1679238,303.5598667,321.9115283,342.3003109,362.973688,377.8862504,389.3960333,399.5199005,409.0336372,418.5473739,437.8047487,461.3844892,477.4372514,493.4845722,509.4212497,532.4362669,562.6954071,591.6497257,619.7404988,646.2919084,675.3663749,705.0839735,735.3951143,766.9507791,806.4136249,848.3677743,904.2007745,970.7276727,1049.82562,1142.995693,1262.100142,1404.869892,1511.098405,1670.315194,1830.389192,2022.611346,2276.486803,2745.761258,3048.165287,3393.131935,3765.963298,4195.303702,4608.177702,4976.719079,5361.862361,5782.658916,6203.455471,6546.506035,6933.88536,7387.645079,7819.249316,8224.669803,8680.74691,9186.436168,9689.055981,10175.73448,10639.27074,11076.57912,11513.88751,11863.36195,12215.51735,12639.91162,13066.63618,13517.34899,13968.0618,14362.14606,14652.9665,14943.78694,15613.31288,16334.37864,16960.24483,17503.85123,18113.32762,18802.30228,19636.29791,20930.57752,22640.81263,24933.38545,28260.2953,32195.86648,36610.88088,40903.0871,49511.17283,65085.24022,92708.24611,157673.9877
101,166000000,0.078,65.21806442,127.2139377,317.1708714,584.9457617,826.2113558,1129.090618,1440.62245,1622.211695,1827.598728,2049.733248,2279.386289,2548.984035,2823.331643,3076.492905,3237.677909,3335.259836,3433.794495,3533.019614,3636.875412,3742.286561,3852.107179,3964.272178,4079.239138,4190.987599,4300.56799,4398.985137,4498.225969,4598.77339,4692.771008,4783.35842,4872.049369,4965.828047,5066.720532,5206.402878,5370.29689,5625.52347,5850.99082,6049.172104,6146.489483,6227.020904,6318.272725,6409.015768,6498.847568,6589.537274,6680.840199,6775.220565,6870.405361,7004.402508,7156.115807,7429.150226,7719.500174,8037.267533,8323.34199,8592.003166,8698.637004,8805.139702,8911.119792,8993.499527,9042.641675,9101.20636,9176.523991,9256.805665,9340.859079,9426.139203,9511.857134,9598.401099,9684.775241,9768.039103,9851.302964,9944.183641,10038.00274,10129.05222,10218.47772,10297.12813,10370.62115,10478.44437,10603.13509,10707.26832,10808.67722,10994.94118,11198.20396,11517.79526,11845.75342,12188.45306,12532.37596,12879.83609,13246.27577,13623.74872,14012.84301,14500.15813,15036.87524,15695.28448,16387.71211,17101.50861,17868.16152,18655.34758,19479.61641,20345.1263,21319.58642,26257.53333
70,166000000,0.176,62.7417088,119.2983054,293.6593416,552.4308126,804.7895482,1102.32091,1385.528204,1606.097281,1815.952822,2035.259702,2271.990549,2531.000935,2813.265755,3073.698886,3214.955536,3350.057424,3447.30805,3544.558677,3648.615773,3753.90449,3863.817975,3976.982816,4090.112486,4203.175189,4312.281378,4399.815582,4487.349786,4578.442842,4670.70384,4764.75614,4863.337913,4961.919687,5086.283149,5226.339623,5391.13373,5636.069729,5865.792504,6006.340097,6146.88769,6249.703495,6334.141062,6419.268816,6508.491437,6597.714057,6690.274162,6783.756699,6890.261774,7012.29107,7146.268909,7448.512732,7751.191179,8062.934749,8374.678319,8534.008372,8686.188122,8795.116636,8864.995658,8935.051202,9012.587963,9090.124724,9169.073316,9249.371277,9329.822001,9414.739909,9499.657818,9585.75788,9672.527067,9759.910331,9849.195649,9938.480967,10026.24784,10113.78037,10203.26721,10295.83593,10388.40464,10482.49552,10576.59628,10684.78375,10815.5923,10946.40085,11221.8966,11556.27614,11892.78676,12233.71014,12574.87167,12930.83879,13286.80591,13685.76206,14107.2859,14593.39819,15201.57401,15833.01666,16549.25169,17265.48672,18053.5736,18842.80366,19726.54971,20641.23866,22498.05769,31545.91482
136,330000000,0.111,1.799639057,6.07639293,15.43441057,17.49669929,19.33500913,21.54715897,24.64190098,31.37199098,54.75328391,69.43015432,90.65760891,107.7516581,118.433128,131.6273973,163.0189681,197.0471301,235.2655217,285.892081,320.5683486,356.3559177,392.6924501,422.3671934,471.9171483,521.6635205,563.1012777,574.3258478,619.7309141,661.2210561,690.7617132,727.590898,769.0149177,872.7751363,965.5765801,1052.726989,1143.413768,1228.998588,1308.77069,1405.386093,1502.731864,1588.342502,1642.98192,1671.441267,1872.188355,2040.279661,2167.242946,2333.895917,2534.267106,2753.3851,2989.497588,3225.409322,3445.279287,3723.488949,4074.792599,4335.325243,4490.151866,4644.97849,4799.805113,5010.225142,5221.961009,5433.696877,5701.882416,6013.925314,6325.968211,6704.102495,7167.037046,7629.971597,8035.107064,8356.932615,8678.758166,9061.000469,9531.469893,10842.21317,12407.58493,13133.89981,13860.21468,14649.5392,15760.11744,16760.3609,17243.99825,17727.63559,19038.83016,20459.44992,21257.18385,21926.49044,22184.80747,22323.66714,23781.61431,25280.63283,27005.94712,28886.96747,30983.74303,32523.33752,34366.7181,36631.78911,38950.3969,47021.10824,53228.57022,60400.23303,71011.86034,76140.23374
155,286403805,0.235497778,2.351366589,31.33004046,61.26153057,85.64046846,122.1041294,149.4888885,181.6413197,215.1618856,245.6773902,284.4042887,322.7577949,368.3603951,416.8960691,473.5939888,540.1132814,613.5653715,711.307796,818.0498394,925.6572042,1045.015397,1172.156168,1312.802216,1461.29146,1603.863751,1776.452227,1944.471296,2114.372732,2212.522506,2404.933839,2537.246804,2671.961492,2830.530051,3012.970966,3248.617862,3411.825749,3717.243132,3862.916208,3962.15514,4211.148461,4343.933758,4520.850691,4687.485821,4872.074857,5182.006273,5292.259428,5447.49521,5851.74061,5954.568867,6136.215132,6510.012306,6566.209837,6775.18379,7182.953231,7386.314854,7648.319353,7867.966845,8187.439173,8296.130617,8476.95822,8921.371296,9191.638256,9426.014219,9502.340488,9762.633201,10181.99552,10238.57144,10477.94566,10706.95987,11038.59072,11249.13482,11504.02325,11714.6673,11915.71702,12075.41756,12163.64087,12653.98974,12950.67987,13142.05514,13475.12184,13763.14688,14028.84727,14395.70152,14524.5773,14994.33638,15560.4628,15688.75635,16091.89609,16484.75912,16844.64098,17160.68951,17698.69383,17973.38588,18565.2638,19456.07539,19938.17991,20762.25909,21952.8596,22874.5228,24368.76191,26494.54383
154,463012274,0.221298,2.025444517,7.803662278,20.99687556,42.55788894,85.51153551,114.6241795,146.6884398,174.8719622,201.6965289,232.243977,272.0534756,306.0464724,357.3611559,393.5074808,428.475955,483.5851593,529.1923709,578.8690473,628.7151816,714.5068065,749.9705563,805.3148972,866.9257322,919.5039853,1015.914408,1072.963799,1127.082753,1237.371308,1327.488612,1419.719937,1506.969659,1585.896811,1680.567818,1799.180445,1927.043636,2040.674358,2184.412295,2274.531539,2422.888247,2635.698368,2769.161603,2954.953822,3133.821416,3316.298207,3429.354181,3697.181844,3856.342246,3948.325644,4100.071012,4291.131924,4550.403417,4768.612647,5108.995339,5340.938105,5600.588652,5895.995935,6114.308149,6512.934748,6770.467533,7160.883102,7339.686917,7621.083695,7909.218516,8234.769313,8455.739574,8886.973694,9210.341525,9507.596692,10035.18534,10463.57706,10901.76801,11312.54843,11775.86637,12479.70742,12988.58964,13881.56145,14712.94377,15669.15742,16430.48741,17065.56018,18074.34374,18492.00034,19299.25271,20366.34538,21902.02928,22613.37163,24299.12109,25621.28024,27855.96339,30270.22301,32430.19695,34674.59423,37378.62262,38463.10061,39358.79608,41773.69476,43583.46888,47498.14649,51748.59811,57324.25272
49,104000000,0.111,1.982005908,62.2157561,139.0943086,238.9855793,327.5810457,466.2408601,594.5392799,752.8928234,958.7257129,1166.930107,1404.073059,1669.761902,1934.077568,2212.59062,2492.747148,2735.229642,2984.42818,3242.171159,3501.648311,3762.735421,4023.822531,4236.550911,4351.349046,4466.147181,4580.945316,4731.703477,4882.704399,5033.705321,5186.961738,5354.684169,5522.406601,5690.129033,5857.851465,6025.44741,6192.191632,6358.935855,6525.680077,6692.424299,6859.168522,6999.935059,7114.475144,7229.015228,7343.555313,7458.095398,7572.635483,7687.175567,7810.300483,7968.6355,8126.970516,8285.305533,8443.64055,8601.975567,8760.310583,8909.460524,9053.098939,9196.737355,9340.37577,9484.014185,9627.652601,9775.476379,9935.080117,10094.68386,10254.28759,10413.89133,10573.49507,10733.09881,10892.70255,11061.3901,11231.60283,11401.81556,11572.02828,11742.24101,11912.45373,12091.72746,12300.90102,12510.07458,12719.24814,12928.4217,13137.59526,13435.98618,13908.15707,14380.32797,14852.49887,15331.30927,15812.43219,16293.55511,16804.66869,17612.52169,18420.3747,19520.91484,20784.82083,21970.02425,23060.21531,24150.40637,25694.26092,28178.34468,31206.7114,35596.88827,40231.49671,46277.7022
44,45000000,0.15,9.888536465,22.16900034,30.44653348,38.88156641,54.04118705,78.36549284,100.9434326,118.8852244,135.1029071,149.7248837,161.3999171,174.3142499,193.00501,218.587844,257.8800885,286.5798462,302.6261499,316.1727053,333.5745197,346.6421431,361.3214683,377.5809049,399.021065,433.0743991,493.9470745,633.7092997,1023.663489,2120.51076,2682.840148,3168.916223,3643.977894,4557.364466,5119.097343,5481.253084,5787.587159,6002.89769,6189.348884,6386.713803,6581.941221,6813.62522,6987.543392,7092.693574,7233.87228,7382.312665,7479.528282,7544.013179,7639.944084,7811.776598,7984.838008,8175.724238,8366.761538,8478.801792,8648.744423,8847.670307,9071.513387,9191.176389,9386.2936,9729.957545,10096.06621,10493.86426,11012.97934,11864.97151,13036.25833,13638.04744,14072.54996,14142.13879,14264.48236,14465.3868,14792.84432,15147.49916,15407.31288,15751.17338,16153.15882,16487.75135,16686.70454,16846.78814,17424.83236,17709.52614,18005.91894,18515.2155,18851.07601,19374.16578,19982.17771,20464.53309,20614.82093,20795.91392,21648.61108,21713.3392,22332.96992,22917.73687,23127.90425,23697.75901,24151.96682,24999.59415,25694.84658,26457.81542,28049.94299,31175.70129,35271.60742,40457.70813
